,node,eign,closeness,betwness,centrality,community,density
4176,1088,2.303119906717717e-06,0,0,4,10,0.006349196070686206
4250,6976,4.6046678249039166e-05,0,0,4,10,0.006349196070686206
4357,5602,1.886571149934364e-05,0,0,4,10,0.006349196070686206
4392,1198,3.7982113663845795e-05,0,0,4,10,0.006349196070686206
4644,6823,6.418481257394e-05,0,0,4,10,0.006349196070686206
4796,4110,6.952098084550056e-06,0,0,4,10,0.006349196070686206
4831,5667,2.4078641347076177e-06,0,0,4,10,0.006349196070686206
4837,2769,1.9401839054811376e-06,0,0,4,10,0.006349196070686206
4843,2440,9.280323188761417e-06,0,0,4,10,0.006349196070686206
4853,4272,2.427004644868376e-05,0,0,4,10,0.006349196070686206
4881,3841,4.0850990376661584e-05,0,0,4,10,0.006349196070686206
4888,1494,4.545033751846552e-06,0,0,4,10,0.006349196070686206
4914,1510,3.110441544216807e-05,0,0,4,10,0.006349196070686206
5002,3258,5.162965526330611e-05,0,0,4,10,0.006349196070686206
5082,7470,1.770233385385152e-05,0,0,4,10,0.006349196070686206
5091,1638,8.980403066375392e-06,0,0,4,10,0.006349196070686206
5150,1673,2.298272040572272e-05,0,0,4,10,0.006349196070686206
5162,2295,6.175831427464395e-05,0,0,4,10,0.006349196070686206
5173,5616,6.116774935148494e-05,0,0,4,10,0.006349196070686206
5357,5613,2.0590006798393945e-05,0,0,4,10,0.006349196070686206
5366,4472,3.889302534383976e-05,0,0,4,10,0.006349196070686206
5399,3384,1.9797271942677548e-05,0,0,4,10,0.006349196070686206
5423,3980,1.383727895898593e-05,0,0,4,10,0.006349196070686206
5461,6671,2.0321054387016094e-05,0,0,4,10,0.006349196070686206
5463,4840,8.792322217042644e-06,0,0,4,10,0.006349196070686206
5471,5989,1.1627341667804692e-05,0,0,4,10,0.006349196070686206
5520,3881,2.4206259221879762e-05,0,0,4,10,0.006349196070686206
5547,4071,1.255864381615632e-06,0,0,4,10,0.006349196070686206
5654,5482,3.921923201147939e-05,0,0,4,10,0.006349196070686206
5709,2918,3.655572754278302e-06,0,0,4,10,0.006349196070686206
5722,3214,5.829982865441521e-06,0,0,4,10,0.006349196070686206
5853,2733,4.936363396429071e-05,0,0,4,10,0.006349196070686206
5864,4548,8.499803898210017e-06,0,0,4,10,0.006349196070686206
5915,2700,6.249150177825084e-05,0,0,4,10,0.006349196070686206
5919,6663,5.472162616090971e-06,0,0,4,10,0.006349196070686206
5927,4210,4.050147130983236e-06,0,0,4,10,0.006349196070686206
5996,2389,2.9419314334299764e-05,0,0,4,10,0.006349196070686206
6159,5197,3.429458341412121e-05,0,0,4,10,0.006349196070686206
6294,2727,1.113378628644533e-05,0,0,4,10,0.006349196070686206
6309,6242,1.6956946417300266e-06,0,0,4,10,0.006349196070686206
6396,4291,1.6967732845524714e-06,0,0,4,10,0.006349196070686206
6412,5553,5.9183294495996476e-05,0,0,4,10,0.006349196070686206
6539,5445,3.4505801781640554e-05,0,0,4,10,0.006349196070686206
6582,3160,2.7666811098992315e-05,0,0,4,10,0.006349196070686206
6640,4631,1.209506775836572e-05,0,0,4,10,0.006349196070686206
6718,6754,3.4397717880248346e-05,0,0,4,10,0.006349196070686206
6822,3595,3.5341272991569914e-05,0,0,4,10,0.006349196070686206
6848,6425,2.965705597456338e-06,0,0,4,10,0.006349196070686206
7005,3967,5.851101155526951e-06,0,0,4,10,0.006349196070686206
7315,4951,1.8037171351449174e-05,0,0,4,10,0.006349196070686206
7316,5256,1.6479529937185913e-05,0,0,4,10,0.006349196070686206
146,4184,3.404473776277759e-05,0,0,5,10,0.006349196070686206
151,2530,7.799917530122302e-05,0,0,5,10,0.006349196070686206
216,23,9.152675764798632e-05,0,0,5,10,0.006349196070686206
234,6396,1.4412223255706513e-05,0,0,5,10,0.006349196070686206
293,3452,6.529714167291877e-05,0,0,5,10,0.006349196070686206
513,6968,5.706594747919793e-05,0,0,5,10,0.006349196070686206
785,3024,0.00011890706815125088,0,0,5,10,0.006349196070686206
1013,7274,1.636699510106695e-05,0,0,5,10,0.006349196070686206
1054,4778,3.5693101473116267e-06,0,0,5,10,0.006349196070686206
1059,2377,5.431659514063643e-05,0,0,5,10,0.006349196070686206
1150,4305,4.915696524295689e-05,0,0,5,10,0.006349196070686206
1361,259,3.4050613632830544e-05,0,0,5,10,0.006349196070686206
1578,7303,2.2338010903986795e-05,0,0,5,10,0.006349196070686206
1580,6179,1.205496985733801e-05,0,0,5,10,0.006349196070686206
2286,2340,1.2069044393291088e-05,0,0,5,10,0.006349196070686206
2361,444,2.9412505732825788e-05,0,0,5,10,0.006349196070686206
2557,7364,5.569456348410861e-06,0,0,5,10,0.006349196070686206
2561,6720,2.544417828433174e-05,0,0,5,10,0.006349196070686206
2798,5533,2.9590179285910312e-05,0,0,5,10,0.006349196070686206
2804,7184,0.000183681001001388,0,0,5,10,0.006349196070686206
2810,5544,3.670766822534801e-05,0,0,5,10,0.006349196070686206
3054,4014,0.0001569113046474899,0,0,5,10,0.006349196070686206
3061,2911,0.000214822719486448,0,0,5,10,0.006349196070686206
3066,845,5.201468065511515e-05,0,0,5,10,0.006349196070686206
3279,1787,0.00014300322681000394,0,0,5,10,0.006349196070686206
3352,746,1.699278338565737e-05,0,0,5,10,0.006349196070686206
3387,759,1.3264278951463257e-05,0,0,5,10,0.006349196070686206
3388,816,2.0033452424825603e-05,0,0,5,10,0.006349196070686206
3411,4649,1.4276116917793691e-05,0,0,5,10,0.006349196070686206
3412,5938,7.283970768127825e-05,0,0,5,10,0.006349196070686206
3416,4927,8.198228232039988e-05,0,0,5,10,0.006349196070686206
3660,874,1.7719931534943134e-06,0,0,5,10,0.006349196070686206
3823,938,1.3393923799224572e-05,0,0,5,10,0.006349196070686206
4170,2159,1.4838191319933894e-05,0,0,5,10,0.006349196070686206
4307,2698,3.13691586441292e-05,0,0,5,10,0.006349196070686206
4356,3561,1.8089212206247185e-05,0,0,5,10,0.006349196070686206
4377,2080,6.88359063356015e-05,0,0,5,10,0.006349196070686206
4451,1231,6.727560555733601e-06,0,0,5,10,0.006349196070686206
4493,6727,5.734742780701437e-07,0,0,5,10,0.006349196070686206
4786,1430,2.6321789094991898e-05,0,0,5,10,0.006349196070686206
4844,1554,1.9261183985042463e-05,0,0,5,10,0.006349196070686206
4886,7358,1.214091760862871e-05,0,0,5,10,0.006349196070686206
4906,3554,2.6579899637921827e-05,0,0,5,10,0.006349196070686206
4907,5112,3.517939418034497e-05,0,0,5,10,0.006349196070686206
5160,5080,9.754857588259649e-05,0,0,5,10,0.006349196070686206
5395,7223,2.6700882651273655e-06,0,0,5,10,0.006349196070686206
5421,2370,5.321124031025247e-05,0,0,5,10,0.006349196070686206
5434,7612,4.032756879317064e-05,0,0,5,10,0.006349196070686206
5466,4936,3.666734738574902e-05,0,0,5,10,0.006349196070686206
5552,2588,4.919770365843854e-05,0,0,5,10,0.006349196070686206
5571,5381,0.00039597472811634196,0,0,5,10,0.006349196070686206
5576,7491,1.005492713239018e-05,0,0,5,10,0.006349196070686206
5642,4109,7.566612095800304e-06,0,0,5,10,0.006349196070686206
5713,2081,1.925497025533839e-05,0,0,5,10,0.006349196070686206
5728,7060,1.4026908001013505e-05,0,0,5,10,0.006349196070686206
5741,4806,4.935181421257257e-06,0,0,5,10,0.006349196070686206
5745,5629,8.565567255374636e-06,0,0,5,10,0.006349196070686206
5801,3427,2.9786990698044908e-05,0,0,5,10,0.006349196070686206
5807,2315,3.139459061546561e-05,0,0,5,10,0.006349196070686206
5918,7002,8.980202437260354e-06,0,0,5,10,0.006349196070686206
6136,5232,2.2897823849312163e-05,0,0,5,10,0.006349196070686206
6190,3318,1.6307689561621265e-05,0,0,5,10,0.006349196070686206
6193,4097,2.3234014604831696e-05,0,0,5,10,0.006349196070686206
6395,4465,9.126306432284241e-07,0,0,5,10,0.006349196070686206
6452,7556,1.6044188373344644e-05,0,0,5,10,0.006349196070686206
6829,3567,9.180627694516939e-06,0,0,5,10,0.006349196070686206
6933,4793,2.5286563582480236e-05,0,0,5,10,0.006349196070686206
220,646,0.0004447770457933592,0,0,6,10,0.006349196070686206
315,719,3.6418726927821495e-05,0,0,6,10,0.006349196070686206
322,3023,0.003969914878001411,0,0,6,10,0.006349196070686206
423,3300,2.4014716191986143e-05,0,0,6,10,0.006349196070686206
577,3444,9.669810468613306e-06,0,0,6,10,0.006349196070686206
1010,3315,3.439573077283595e-05,0,0,6,10,0.006349196070686206
1052,6767,4.921009986849266e-05,0,0,6,10,0.006349196070686206
1062,7126,3.955207677066612e-05,0,0,6,10,0.006349196070686206
1066,1254,7.099750180385014e-05,0,0,6,10,0.006349196070686206
1148,3661,1.2312124948738747e-05,0,0,6,10,0.006349196070686206
1149,169,4.115748926195014e-06,0,0,6,10,0.006349196070686206
1152,7583,3.302782535295584e-06,0,0,6,10,0.006349196070686206
1255,3259,1.5252080586869967e-05,0,0,6,10,0.006349196070686206
1432,5425,0.0001172571951948282,0,0,6,10,0.006349196070686206
1679,282,3.847171931313967e-05,0,0,6,10,0.006349196070686206
1683,6483,0.00017120245364762868,0,0,6,10,0.006349196070686206
1879,3293,5.081152114966547e-05,0,0,6,10,0.006349196070686206
1975,3585,1.141494297565754e-05,0,0,6,10,0.006349196070686206
2012,2241,6.324545869939711e-06,0,0,6,10,0.006349196070686206
2013,4485,4.348134095517622e-06,0,0,6,10,0.006349196070686206
2041,361,1.492260786767507e-05,0,0,6,10,0.006349196070686206
2205,3249,0.00011139262497854414,0,0,6,10,0.006349196070686206
2363,3859,5.408987849462989e-05,0,0,6,10,0.006349196070686206
2726,527,6.692680040980564e-05,0,0,6,10,0.006349196070686206
2727,2192,2.4039745767162226e-05,0,0,6,10,0.006349196070686206
2792,6104,1.2743935234412644e-05,0,0,6,10,0.006349196070686206
2793,6377,3.2144858222814154e-05,0,0,6,10,0.006349196070686206
2809,5906,0.00020904185103431095,0,0,6,10,0.006349196070686206
2916,2960,8.774002435047912e-06,0,0,6,10,0.006349196070686206
3002,4780,6.728985091203064e-05,0,0,6,10,0.006349196070686206
3040,4131,7.665844338989186e-05,0,0,6,10,0.006349196070686206
3053,3858,0.00021886522049885602,0,0,6,10,0.006349196070686206
3086,5881,5.15746876600168e-06,0,0,6,10,0.006349196070686206
3190,1239,4.209653121054926e-05,0,0,6,10,0.006349196070686206
3611,4399,8.498394933583185e-05,0,0,6,10,0.006349196070686206
3795,4174,2.2596242982844496e-05,0,0,6,10,0.006349196070686206
3825,6220,2.2824804941811383e-06,0,0,6,10,0.006349196070686206
3994,5783,0.00010235938192618462,0,0,6,10,0.006349196070686206
4001,6111,8.343227725113024e-05,0,0,6,10,0.006349196070686206
4106,5068,2.1516855163689592e-05,0,0,6,10,0.006349196070686206
4223,5364,5.532366631786582e-05,0,0,6,10,0.006349196070686206
4370,1185,3.347451256815786e-05,0,0,6,10,0.006349196070686206
4648,3414,7.357601085365584e-05,0,0,6,10,0.006349196070686206
4730,1394,7.81172688506159e-06,0,0,6,10,0.006349196070686206
4799,1498,7.167263454473216e-06,0,0,6,10,0.006349196070686206
4829,2444,2.8284492191301257e-06,0,0,6,10,0.006349196070686206
4830,2455,2.717170286244769e-06,0,0,6,10,0.006349196070686206
4832,4907,2.4110601528005088e-05,0,0,6,10,0.006349196070686206
4865,4599,2.6490675324988835e-06,0,0,6,10,0.006349196070686206
4911,7106,4.759842210472607e-05,0,0,6,10,0.006349196070686206
4994,1574,2.1626973155504344e-05,0,0,6,10,0.006349196070686206
5151,6924,3.9567013846314173e-05,0,0,6,10,0.006349196070686206
5274,7355,6.7152918218208924e-06,0,0,6,10,0.006349196070686206
5314,4503,2.57918880391896e-05,0,0,6,10,0.006349196070686206
5358,2544,8.398073809285587e-05,0,0,6,10,0.006349196070686206
5359,1906,2.231427273826573e-05,0,0,6,10,0.006349196070686206
5464,2630,1.8894413743948823e-05,0,0,6,10,0.006349196070686206
5504,4903,5.401659211345544e-05,0,0,6,10,0.006349196070686206
5747,2124,1.4634721295072397e-05,0,0,6,10,0.006349196070686206
5775,2149,0.0004669694245953193,0,0,6,10,0.006349196070686206
5806,5955,7.87033231547458e-05,0,0,6,10,0.006349196070686206
6232,6238,3.082113493719413e-05,0,0,6,10,0.006349196070686206
6399,6893,6.6575343372471716e-06,0,0,6,10,0.006349196070686206
6883,4579,1.773251793391851e-06,0,0,6,10,0.006349196070686206
153,38,0.00014566038209456135,0,0,7,10,0.006349196070686206
228,27,2.931560875464046e-05,0,0,7,10,0.006349196070686206
232,1896,4.616535260299102e-06,0,0,7,10,0.006349196070686206
448,2551,5.850764237335588e-05,0,0,7,10,0.006349196070686206
450,7411,2.549943863805557e-05,0,0,7,10,0.006349196070686206
885,7260,4.93970891083199e-05,0,0,7,10,0.006349196070686206
955,5929,0.00011638918496452102,0,0,7,10,0.006349196070686206
1127,3588,2.1848452774774326e-05,0,0,7,10,0.006349196070686206
1129,2516,0.00023745715128781173,0,0,7,10,0.006349196070686206
1242,723,5.4271249624171264e-05,0,0,7,10,0.006349196070686206
1252,6069,0.00023506715066670683,0,0,7,10,0.006349196070686206
1271,192,0.00011448627260013965,0,0,7,10,0.006349196070686206
1692,3741,1.2354304369408282e-05,0,0,7,10,0.006349196070686206
1897,7327,9.935468417676773e-06,0,0,7,10,0.006349196070686206
2007,4394,0.0001419745603237637,0,0,7,10,0.006349196070686206
2241,5711,3.9443501165642706e-05,0,0,7,10,0.006349196070686206
2482,3110,3.796428226627956e-05,0,0,7,10,0.006349196070686206
3057,7244,0.0002254040329433807,0,0,7,10,0.006349196070686206
3168,3339,5.49218822732406e-06,0,0,7,10,0.006349196070686206
3235,1852,5.263789502097729e-05,0,0,7,10,0.006349196070686206
3272,721,0.00023581937803478573,0,0,7,10,0.006349196070686206
3357,3907,8.632344356722981e-06,0,0,7,10,0.006349196070686206
3372,4978,3.608518508902246e-06,0,0,7,10,0.006349196070686206
3415,6269,3.561683691761363e-05,0,0,7,10,0.006349196070686206
3525,2757,1.6801403228469e-05,0,0,7,10,0.006349196070686206
3592,4825,1.8641607815716598e-05,0,0,7,10,0.006349196070686206
3661,6765,3.526452173678507e-06,0,0,7,10,0.006349196070686206
3662,3671,2.16798146305032e-06,0,0,7,10,0.006349196070686206
3769,920,0.0001256630018104475,0,0,7,10,0.006349196070686206
3796,5360,1.7330506349072163e-05,0,0,7,10,0.006349196070686206
3995,5828,0.00012745050690376558,0,0,7,10,0.006349196070686206
3996,3995,0.00013324378295120692,0,0,7,10,0.006349196070686206
3998,6056,0.00014934290755940348,0,0,7,10,0.006349196070686206
4000,1161,0.00012658533406731986,0,0,7,10,0.006349196070686206
4035,4952,0.00011351519233436542,0,0,7,10,0.006349196070686206
4144,1083,3.2292180848213875e-05,0,0,7,10,0.006349196070686206
4303,5505,7.870459907682089e-05,0,0,7,10,0.006349196070686206
4371,7331,3.8492471307795204e-05,0,0,7,10,0.006349196070686206
4569,1738,0.00010774322088125258,0,0,7,10,0.006349196070686206
4732,6886,9.891176167881178e-06,0,0,7,10,0.006349196070686206
4857,7427,2.7201931142539934e-05,0,0,7,10,0.006349196070686206
4969,7219,0.00022559717435885577,0,0,7,10,0.006349196070686206
5013,3492,2.4742834101840373e-05,0,0,7,10,0.006349196070686206
5014,5630,8.205970687023611e-06,0,0,7,10,0.006349196070686206
5211,1839,0.0002939591943171076,0,0,7,10,0.006349196070686206
5353,4127,5.509933395511274e-05,0,0,7,10,0.006349196070686206
5572,3349,3.4327776888576106e-05,0,0,7,10,0.006349196070686206
5575,7158,3.166145821530028e-05,0,0,7,10,0.006349196070686206
5744,5233,2.301491170806519e-05,0,0,7,10,0.006349196070686206
5800,2952,5.2514202070836984e-05,0,0,7,10,0.006349196070686206
219,1854,3.237911941891485e-05,0,0,8,10,0.006349196070686206
299,4408,6.772764154352385e-05,0,0,8,10,0.006349196070686206
470,5162,0.0002581028469569297,0,0,8,10,0.006349196070686206
1083,2974,3.115939398699672e-05,0,0,8,10,0.006349196070686206
1213,6524,0.00023016088039602185,0,0,8,10,0.006349196070686206
1241,7122,1.3748639195820139e-05,0,0,8,10,0.006349196070686206
1250,5745,3.8583280853841966e-05,0,0,8,10,0.006349196070686206
1258,5758,2.8324117538773265e-05,0,0,8,10,0.006349196070686206
1364,4517,0.0001197901177542075,0,0,8,10,0.006349196070686206
1885,314,3.791288579733707e-05,0,0,8,10,0.006349196070686206
2062,6491,0.00018837726020179397,0,0,8,10,0.006349196070686206
2240,686,3.248642156749003e-05,0,0,8,10,0.006349196070686206
2918,709,3.334209018349246e-05,0,0,8,10,0.006349196070686206
2925,7397,0.0001370155767785429,0,0,8,10,0.006349196070686206
3188,694,8.311901686132644e-05,0,0,8,10,0.006349196070686206
3211,704,0.003800796009594545,0,0,8,10,0.006349196070686206
3275,4228,0.0003025103741737357,0,0,8,10,0.006349196070686206
3298,2921,3.053605569840299e-05,0,0,8,10,0.006349196070686206
3676,881,3.7595134180083516e-05,0,0,8,10,0.006349196070686206
4002,6983,0.00013665712812980965,0,0,8,10,0.006349196070686206
4023,2552,3.5672189785756155e-05,0,0,8,10,0.006349196070686206
4047,6776,6.900135330460812e-05,0,0,8,10,0.006349196070686206
4087,3780,2.2479751502702786e-05,0,0,8,10,0.006349196070686206
4150,5006,1.792704243142921e-05,0,0,8,10,0.006349196070686206
4305,1731,7.102184540319246e-05,0,0,8,10,0.006349196070686206
4306,2693,0.0001513806955358509,0,0,8,10,0.006349196070686206
4313,1189,0.0002531543129516633,0,0,8,10,0.006349196070686206
4453,6802,4.284648754410342e-05,0,0,8,10,0.006349196070686206
4643,2719,5.826924264992644e-05,0,0,8,10,0.006349196070686206
4863,2354,1.0279860850652636e-05,0,0,8,10,0.006349196070686206
4905,6882,6.85655821927861e-05,0,0,8,10,0.006349196070686206
5350,5908,4.941242470425416e-05,0,0,8,10,0.006349196070686206
5355,3016,4.823715083490018e-05,0,0,8,10,0.006349196070686206
5392,6641,1.3691375741575318e-05,0,0,8,10,0.006349196070686206
5469,3811,0.00021937011621957176,0,0,8,10,0.006349196070686206
5723,6877,1.7139133971208838e-05,0,0,8,10,0.006349196070686206
6171,2564,6.338267944122026e-05,0,0,8,10,0.006349196070686206
574,85,8.6689028821998e-05,0,0,9,10,0.006349196070686206
953,1833,0.00011734913824312858,0,0,9,10,0.006349196070686206
1019,7029,3.619973640249867e-05,0,0,9,10,0.006349196070686206
1067,2669,5.0861723758167e-05,0,0,9,10,0.006349196070686206
1573,253,2.541284824876682e-05,0,0,9,10,0.006349196070686206
1581,1439,8.11267975189325e-06,0,0,9,10,0.006349196070686206
2044,6206,2.3680154471453997e-05,0,0,9,10,0.006349196070686206
2555,496,1.889753342732782e-05,0,0,9,10,0.006349196070686206
2800,6317,4.8122512813926534e-05,0,0,9,10,0.006349196070686206
3059,2127,0.0003906820939827118,0,0,9,10,0.006349196070686206
3064,5615,0.000291378277212058,0,0,9,10,0.006349196070686206
3094,2782,2.097121565423983e-05,0,0,9,10,0.006349196070686206
3169,7233,5.864454328628062e-06,0,0,9,10,0.006349196070686206
3189,3636,0.00010142534039536992,0,0,9,10,0.006349196070686206
3268,5267,3.2759320127464236e-06,0,0,9,10,0.006349196070686206
3273,4786,0.0002413095569447064,0,0,9,10,0.006349196070686206
3725,897,0.0003526236675919104,0,0,9,10,0.006349196070686206
3898,4259,4.916168962922075e-05,0,0,9,10,0.006349196070686206
3909,970,1.3522574668091449e-05,0,0,9,10,0.006349196070686206
3912,1718,2.155396436746012e-05,0,0,9,10,0.006349196070686206
3999,6062,0.0001191260290109327,0,0,9,10,0.006349196070686206
4092,1050,1.3571781278638914e-05,0,0,9,10,0.006349196070686206
4102,1771,2.1720804327627406e-05,0,0,9,10,0.006349196070686206
4304,1986,0.00023960811410643067,0,0,9,10,0.006349196070686206
4611,2868,4.377144119112975e-06,0,0,9,10,0.006349196070686206
4862,1481,5.260893370890202e-05,0,0,9,10,0.006349196070686206
4864,3112,1.985475672057679e-05,0,0,9,10,0.006349196070686206
5208,4357,8.975600810310982e-05,0,0,9,10,0.006349196070686206
5233,3953,2.1854382647123654e-05,0,0,9,10,0.006349196070686206
5743,7522,6.327711188700029e-05,0,0,9,10,0.006349196070686206
5884,4274,5.550556563923712e-05,0,0,9,10,0.006349196070686206
5973,2356,7.278220256671466e-05,0,0,9,10,0.006349196070686206
5974,4443,8.921238928311546e-06,0,0,9,10,0.006349196070686206
6397,4662,7.5461985159539375e-06,0,0,9,10,0.006349196070686206
164,3324,0.00012631093162622604,0,0,10,10,0.006349196070686206
280,4814,0.0003027950337224575,0,0,10,10,0.006349196070686206
443,58,0.00010814276058595072,0,0,10,10,0.006349196070686206
446,3726,8.270091075406265e-05,0,0,10,10,0.006349196070686206
484,68,0.0001012587801262059,0,0,10,10,0.006349196070686206
952,4710,5.2118436832730644e-05,0,0,10,10,0.006349196070686206
956,2451,0.00012966103443459023,0,0,10,10,0.006349196070686206
1016,2645,1.955128678596424e-05,0,0,10,10,0.006349196070686206
1064,1054,2.204025939696199e-05,0,0,10,10,0.006349196070686206
1065,1043,3.0429993487861703e-05,0,0,10,10,0.006349196070686206
1092,159,0.00021948496642711977,0,0,10,10,0.006349196070686206
1456,1055,0.0002281290352415401,0,0,10,10,0.006349196070686206
1624,266,5.1979996779190104e-05,0,0,10,10,0.006349196070686206
1626,1011,0.00024189470019050468,0,0,10,10,0.006349196070686206
1627,1292,3.766032715079847e-05,0,0,10,10,0.006349196070686206
1686,1627,6.3734932507892e-05,0,0,10,10,0.006349196070686206
1875,4328,2.7330918310007844e-05,0,0,10,10,0.006349196070686206
2059,539,8.01656195102764e-05,0,0,10,10,0.006349196070686206
2556,4432,7.260535325642773e-05,0,0,10,10,0.006349196070686206
2812,1942,1.0868568267834126e-05,0,0,10,10,0.006349196070686206
2952,5972,7.96641132932285e-06,0,0,10,10,0.006349196070686206
3263,5396,4.6732009042769835e-05,0,0,10,10,0.006349196070686206
3299,4756,0.0002351076612208251,0,0,10,10,0.006349196070686206
3371,757,2.9794253905157017e-05,0,0,10,10,0.006349196070686206
3771,6509,0.00010683961047570246,0,0,10,10,0.006349196070686206
3793,3970,1.5523585952115527e-05,0,0,10,10,0.006349196070686206
3910,3616,4.6236382869500267e-05,0,0,10,10,0.006349196070686206
3997,7068,0.00019856166569287296,0,0,10,10,0.006349196070686206
4005,7013,9.862955856623235e-05,0,0,10,10,0.006349196070686206
4034,6383,0.00016172791336429622,0,0,10,10,0.006349196070686206
4104,1929,3.9658868353064156e-05,0,0,10,10,0.006349196070686206
4310,7235,0.00012043644651609012,0,0,10,10,0.006349196070686206
4332,4846,0.0027445365690068287,0,0,10,10,0.006349196070686206
4568,1467,0.0001423205568759729,0,0,10,10,0.006349196070686206
4645,7476,0.00010654194449511253,0,0,10,10,0.006349196070686206
4646,5440,8.723409355880193e-05,0,0,10,10,0.006349196070686206
4731,1584,1.1926589091701828e-05,0,0,10,10,0.006349196070686206
4835,5951,1.7899203337416792e-05,0,0,10,10,0.006349196070686206
5422,2183,0.00017031119967173306,0,0,10,10,0.006349196070686206
6401,2973,6.450358622002433e-06,0,0,10,10,0.006349196070686206
156,4968,0.00014035146128307991,0,0,11,10,0.006349196070686206
485,4032,0.0001683139422222132,0,0,11,10,0.006349196070686206
741,4624,0.00022909433829491769,0,0,11,10,0.006349196070686206
1155,4031,5.5806143789600026e-05,0,0,11,10,0.006349196070686206
1247,999,5.671128495835502e-05,0,0,11,10,0.006349196070686206
1248,5359,9.438240819678329e-05,0,0,11,10,0.006349196070686206
1367,5192,0.0001297003714409506,0,0,11,10,0.006349196070686206
1770,4800,0.00017642690725262576,0,0,11,10,0.006349196070686206
2805,2899,0.00013808033497242638,0,0,11,10,0.006349196070686206
3042,5848,6.613765692676341e-05,0,0,11,10,0.006349196070686206
3060,6622,0.00025541350979632957,0,0,11,10,0.006349196070686206
3276,1878,0.00016950330134225396,0,0,11,10,0.006349196070686206
3294,6273,0.000258801937665852,0,0,11,10,0.006349196070686206
3297,2058,0.00010409788222332104,0,0,11,10,0.006349196070686206
3373,3798,1.9815031390246335e-05,0,0,11,10,0.006349196070686206
3407,1413,0.00016506094397573284,0,0,11,10,0.006349196070686206
3614,4460,6.075067132726956e-05,0,0,11,10,0.006349196070686206
4022,3454,5.293752781733804e-05,0,0,11,10,0.006349196070686206
4212,7216,1.1508286984402333e-05,0,0,11,10,0.006349196070686206
4443,3722,0.0002841165219836768,0,0,11,10,0.006349196070686206
4567,4969,0.00018147803518415726,0,0,11,10,0.006349196070686206
4978,6012,7.060145018501138e-05,0,0,11,10,0.006349196070686206
5329,2889,0.0002816307953813386,0,0,11,10,0.006349196070686206
5465,2399,2.6613054710670335e-05,0,0,11,10,0.006349196070686206
5505,6842,1.772439438166568e-05,0,0,11,10,0.006349196070686206
6157,4947,6.63646715337784e-05,0,0,11,10,0.006349196070686206
142,5072,0.00024655620273688966,0,0,12,10,0.006349196070686206
416,3911,0.00031130428521476423,0,0,12,10,0.006349196070686206
471,4355,0.00037886223663167453,0,0,12,10,0.006349196070686206
487,1219,0.00015814909881011594,0,0,12,10,0.006349196070686206
1009,139,9.327464337772638e-05,0,0,12,10,0.006349196070686206
1012,5449,4.908755482954098e-05,0,0,12,10,0.006349196070686206
1147,3714,0.00031056489309162305,0,0,12,10,0.006349196070686206
1240,2891,0.0002720973264865311,0,0,12,10,0.006349196070686206
1245,3678,5.3032783709393764e-05,0,0,12,10,0.006349196070686206
1249,7088,0.00012525186595721636,0,0,12,10,0.006349196070686206
1256,1468,8.053580955843858e-05,0,0,12,10,0.006349196070686206
1944,6129,4.621922531337872e-05,0,0,12,10,0.006349196070686206
2759,5540,4.091115675736839e-05,0,0,12,10,0.006349196070686206
2806,2396,0.00028702629071671585,0,0,12,10,0.006349196070686206
2950,5561,0.00011442311738565913,0,0,12,10,0.006349196070686206
2971,3620,0.00012072151999087376,0,0,12,10,0.006349196070686206
3323,3137,3.0014915906558998e-05,0,0,12,10,0.006349196070686206
3797,3359,6.716100644873678e-05,0,0,12,10,0.006349196070686206
4378,6734,9.535345258011915e-05,0,0,12,10,0.006349196070686206
162,1016,0.0004161908905606683,0,0,13,10,0.006349196070686206
1126,3842,0.0003443527871295802,0,0,13,10,0.006349196070686206
1165,4882,0.00011373084103102635,0,0,13,10,0.006349196070686206
1226,3680,4.2315982848530756e-05,0,0,13,10,0.006349196070686206
1229,368,0.00016119236965265812,0,0,13,10,0.006349196070686206
1230,6586,0.0001209552555736226,0,0,13,10,0.006349196070686206
1273,5604,0.00015745337750722714,0,0,13,10,0.006349196070686206
1371,2781,0.00021972509123878233,0,0,13,10,0.006349196070686206
1576,2117,0.00011408134300867075,0,0,13,10,0.006349196070686206
1682,599,0.0004549654389258103,0,0,13,10,0.006349196070686206
1888,4985,5.122641043827187e-05,0,0,13,10,0.006349196070686206
2008,2164,0.00021335768579782132,0,0,13,10,0.006349196070686206
2061,1705,0.00035215596709984415,0,0,13,10,0.006349196070686206
2801,3898,0.00022334016433608536,0,0,13,10,0.006349196070686206
2917,5514,6.699282534514349e-05,0,0,13,10,0.006349196070686206
2972,3817,0.0004002351993474065,0,0,13,10,0.006349196070686206
3293,729,5.414956691123207e-05,0,0,13,10,0.006349196070686206
4086,2401,4.339688092720539e-05,0,0,13,10,0.006349196070686206
4308,5207,0.0003076490251061859,0,0,13,10,0.006349196070686206
4311,5468,0.00035372776706583465,0,0,13,10,0.006349196070686206
4452,3672,3.0225005905338135e-05,0,0,13,10,0.006349196070686206
4798,7553,5.337091696144458e-05,0,0,13,10,0.006349196070686206
508,73,0.0002404728137285727,0,0,14,10,0.006349196070686206
954,5867,0.0002079073381638648,0,0,14,10,0.006349196070686206
1014,6800,8.129638098312607e-05,0,0,14,10,0.006349196070686206
