,source,target,weight
2633,43,53,0.0
2634,43,54,0.0
2635,43,55,0.0
2636,43,56,0.0
2637,43,57,0.0
2638,43,58,0.0
2639,43,59,0.0
2640,44,0,2.0
2641,44,1,103.0
2642,44,2,82.0
2643,44,3,12.0
2644,44,4,167.0
2645,44,5,66.0
2646,44,6,31.0
2647,44,7,5.0
2648,44,8,285.0
2649,44,9,0.0
2650,44,10,89.0
2651,44,11,57.0
2652,44,12,13.0
2653,44,13,2.0
2654,44,14,12.0
2655,44,15,509.0
2656,44,16,143.0
2657,44,17,44.0
2658,44,18,18.0
2659,44,19,4.0
2660,44,20,21.0
2661,44,21,29.0
2662,44,22,85.0
2663,44,23,49.0
2664,44,24,18.0
2665,44,25,6.0
2666,44,26,9.0
2667,44,27,7.0
2668,44,28,11.0
2669,44,29,62.0
2670,44,30,0.0
2671,44,31,20.0
2672,44,32,12.0
2673,44,33,1.0
2674,44,34,5.0
2675,44,35,5.0
2676,44,36,10.0
2677,44,37,3.0
2678,44,38,1.0
2679,44,39,17.0
2680,44,40,4.0
2681,44,41,0.0
2682,44,42,41.0
2683,44,43,5.0
2684,44,44,0.0
2685,44,45,0.0
2686,44,46,0.0
2687,44,47,3.0
2688,44,48,0.0
2689,44,49,0.0
2690,44,50,0.0
2691,44,51,5.0
2692,44,52,3.0
2693,44,53,0.0
2694,44,54,0.0
2695,44,55,1.0
2696,44,56,0.0
2697,44,57,0.0
2698,44,58,0.0
2699,44,59,0.0
2700,45,0,0.0
2701,45,1,1.0
2702,45,2,0.0
2703,45,3,0.0
2704,45,4,2.0
2705,45,5,0.0
2706,45,6,0.0
2707,45,7,0.0
2708,45,8,4.0
2709,45,9,0.0
2710,45,10,1.0
2711,45,11,0.0
2712,45,12,0.0
2713,45,13,0.0
2714,45,14,0.0
2715,45,15,3.0
2716,45,16,2.0
2717,45,17,0.0
2718,45,18,0.0
2719,45,19,0.0
2720,45,20,1.0
2721,45,21,0.0
2722,45,22,0.0
2723,45,23,2.0
2724,45,24,0.0
2725,45,25,0.0
2726,45,26,0.0
2727,45,27,0.0
2728,45,28,0.0
2729,45,29,3.0
2730,45,30,0.0
2731,45,31,0.0
2732,45,32,0.0
2733,45,33,0.0
2734,45,34,0.0
2735,45,35,0.0
2736,45,36,0.0
2737,45,37,0.0
2738,45,38,0.0
2739,45,39,0.0
2740,45,40,0.0
2741,45,41,0.0
2742,45,42,0.0
2743,45,43,0.0
2744,45,44,0.0
2745,45,45,0.0
2746,45,46,0.0
2747,45,47,0.0
2748,45,48,0.0
2749,45,49,0.0
2750,45,50,0.0
2751,45,51,0.0
2752,45,52,0.0
2753,45,53,0.0
2754,45,54,0.0
2755,45,55,0.0
2756,45,56,0.0
2757,45,57,0.0
2758,45,58,0.0
2759,45,59,0.0
2760,46,0,0.0
2761,46,1,0.0
2762,46,2,0.0
2763,46,3,0.0
2764,46,4,0.0
2765,46,5,0.0
2766,46,6,0.0
2767,46,7,0.0
2768,46,8,0.0
2769,46,9,0.0
2770,46,10,0.0
2771,46,11,0.0
2772,46,12,0.0
2773,46,13,0.0
2774,46,14,0.0
2775,46,15,0.0
2776,46,16,0.0
2777,46,17,0.0
2778,46,18,0.0
2779,46,19,0.0
2780,46,20,0.0
2781,46,21,0.0
2782,46,22,0.0
2783,46,23,0.0
2784,46,24,0.0
2785,46,25,0.0
2786,46,26,0.0
2787,46,27,0.0
2788,46,28,0.0
2789,46,29,0.0
2790,46,30,0.0
2791,46,31,1.0
2792,46,32,0.0
2793,46,33,0.0
2794,46,34,0.0
2795,46,35,0.0
2796,46,36,0.0
2797,46,37,0.0
2798,46,38,0.0
2799,46,39,0.0
2800,46,40,0.0
2801,46,41,0.0
2802,46,42,0.0
2803,46,43,0.0
2804,46,44,0.0
2805,46,45,0.0
2806,46,46,0.0
2807,46,47,0.0
2808,46,48,0.0
2809,46,49,0.0
2810,46,50,0.0
2811,46,51,0.0
2812,46,52,0.0
2813,46,53,0.0
2814,46,54,0.0
2815,46,55,0.0
2816,46,56,0.0
2817,46,57,0.0
2818,46,58,0.0
2819,46,59,0.0
2820,47,0,0.0
2821,47,1,0.0
2822,47,2,0.0
2823,47,3,0.0
2824,47,4,0.0
2825,47,5,0.0
2826,47,6,0.0
2827,47,7,0.0
2828,47,8,0.0
2829,47,9,0.0
2830,47,10,0.0
2831,47,11,0.0
2832,47,12,0.0
2833,47,13,0.0
2834,47,14,0.0
2835,47,15,3.0
2836,47,16,1.0
2837,47,17,0.0
2838,47,18,0.0
2839,47,19,0.0
2840,47,20,0.0
2841,47,21,3.0
2842,47,22,4.0
2843,47,23,0.0
2844,47,24,2.0
2845,47,25,0.0
2846,47,26,0.0
2847,47,27,0.0
2848,47,28,0.0
2849,47,29,1.0
2850,47,30,0.0
2851,47,31,0.0
2852,47,32,0.0
2853,47,33,0.0
2854,47,34,0.0
2855,47,35,0.0
2856,47,36,0.0
2857,47,37,0.0
2858,47,38,0.0
2859,47,39,1.0
2860,47,40,0.0
2861,47,41,0.0
2862,47,42,0.0
2863,47,43,0.0
2864,47,44,3.0
2865,47,45,0.0
2866,47,46,0.0
2867,47,47,0.0
2868,47,48,0.0
2869,47,49,0.0
2870,47,50,0.0
2871,47,51,0.0
2872,47,52,0.0
2873,47,53,0.0
2874,47,54,0.0
2875,47,55,0.0
2876,47,56,0.0
2877,47,57,0.0
2878,47,58,0.0
2879,47,59,0.0
2880,48,0,0.0
2881,48,1,0.0
2882,48,2,0.0
2883,48,3,0.0
2884,48,4,0.0
2885,48,5,0.0
2886,48,6,0.0
2887,48,7,0.0
2888,48,8,0.0
2889,48,9,0.0
2890,48,10,0.0
2891,48,11,0.0
2892,48,12,0.0
2893,48,13,0.0
2894,48,14,0.0
2895,48,15,0.0
2896,48,16,1.0
2897,48,17,0.0
2898,48,18,0.0
2899,48,19,0.0
2900,48,20,0.0
2901,48,21,0.0
2902,48,22,0.0
2903,48,23,0.0
2904,48,24,0.0
2905,48,25,0.0
2906,48,26,0.0
2907,48,27,0.0
2908,48,28,0.0
2909,48,29,0.0
2910,48,30,0.0
2911,48,31,3.0
2912,48,32,0.0
2913,48,33,0.0
2914,48,34,0.0
2915,48,35,0.0
2916,48,36,0.0
2917,48,37,0.0
2918,48,38,0.0
2919,48,39,0.0
2920,48,40,0.0
2921,48,41,0.0
2922,48,42,0.0
2923,48,43,0.0
2924,48,44,0.0
2925,48,45,0.0
2926,48,46,0.0
2927,48,47,0.0
2928,48,48,0.0
2929,48,49,0.0
2930,48,50,0.0
2931,48,51,0.0
2932,48,52,0.0
2933,48,53,0.0
2934,48,54,0.0
2935,48,55,0.0
2936,48,56,0.0
2937,48,57,0.0
2938,48,58,0.0
2939,48,59,0.0
2940,49,0,0.0
2941,49,1,0.0
2942,49,2,0.0
2943,49,3,0.0
2944,49,4,0.0
2945,49,5,0.0
2946,49,6,0.0
2947,49,7,0.0
2948,49,8,0.0
2949,49,9,0.0
2950,49,10,0.0
2951,49,11,0.0
2952,49,12,0.0
2953,49,13,0.0
2954,49,14,0.0
2955,49,15,1.0
2956,49,16,0.0
2957,49,17,0.0
2958,49,18,0.0
2959,49,19,0.0
2960,49,20,0.0
2961,49,21,0.0
2962,49,22,0.0
2963,49,23,0.0
2964,49,24,0.0
2965,49,25,3.0
2966,49,26,0.0
2967,49,27,0.0
2968,49,28,0.0
2969,49,29,0.0
2970,49,30,0.0
2971,49,31,5.0
2972,49,32,0.0
2973,49,33,0.0
2974,49,34,0.0
2975,49,35,0.0
2976,49,36,0.0
2977,49,37,0.0
2978,49,38,0.0
2979,49,39,0.0
2980,49,40,0.0
2981,49,41,0.0
2982,49,42,0.0
2983,49,43,0.0
2984,49,44,0.0
2985,49,45,0.0
2986,49,46,0.0
2987,49,47,0.0
2988,49,48,0.0
2989,49,49,0.0
2990,49,50,0.0
2991,49,51,0.0
2992,49,52,0.0
2993,49,53,0.0
2994,49,54,0.0
2995,49,55,0.0
2996,49,56,0.0
2997,49,57,0.0
2998,49,58,0.0
2999,49,59,0.0
3000,50,0,0.0
3001,50,1,0.0
3002,50,2,0.0
3003,50,3,0.0
3004,50,4,0.0
3005,50,5,0.0
3006,50,6,0.0
3007,50,7,0.0
3008,50,8,0.0
3009,50,9,0.0
3010,50,10,0.0
3011,50,11,0.0
3012,50,12,0.0
3013,50,13,0.0
3014,50,14,0.0
3015,50,15,0.0
3016,50,16,1.0
3017,50,17,0.0
3018,50,18,0.0
3019,50,19,0.0
3020,50,20,0.0
3021,50,21,0.0
3022,50,22,0.0
3023,50,23,0.0
3024,50,24,0.0
3025,50,25,0.0
3026,50,26,0.0
3027,50,27,0.0
3028,50,28,0.0
3029,50,29,0.0
3030,50,30,0.0
3031,50,31,0.0
3032,50,32,0.0
3033,50,33,0.0
3034,50,34,0.0
3035,50,35,0.0
3036,50,36,0.0
3037,50,37,0.0
3038,50,38,0.0
3039,50,39,0.0
3040,50,40,0.0
3041,50,41,0.0
3042,50,42,0.0
3043,50,43,0.0
3044,50,44,0.0
3045,50,45,0.0
3046,50,46,0.0
3047,50,47,0.0
3048,50,48,0.0
3049,50,49,0.0
3050,50,50,0.0
3051,50,51,0.0
3052,50,52,0.0
3053,50,53,0.0
3054,50,54,0.0
3055,50,55,0.0
3056,50,56,0.0
3057,50,57,0.0
3058,50,58,0.0
3059,50,59,0.0
3060,51,0,0.0
3061,51,1,0.0
3062,51,2,0.0
3063,51,3,0.0
3064,51,4,0.0
3065,51,5,1.0
3066,51,6,0.0
3067,51,7,0.0
3068,51,8,1.0
3069,51,9,0.0
3070,51,10,0.0
3071,51,11,0.0
3072,51,12,0.0
3073,51,13,0.0
3074,51,14,0.0
3075,51,15,28.0
3076,51,16,0.0
3077,51,17,0.0
3078,51,18,0.0
3079,51,19,0.0
3080,51,20,7.0
3081,51,21,0.0
3082,51,22,1.0
3083,51,23,2.0
3084,51,24,0.0
3085,51,25,0.0
3086,51,26,0.0
3087,51,27,0.0
3088,51,28,1.0
3089,51,29,1.0
3090,51,30,0.0
3091,51,31,0.0
3092,51,32,0.0
3093,51,33,0.0
3094,51,34,0.0
3095,51,35,0.0
3096,51,36,0.0
3097,51,37,0.0
3098,51,38,0.0
3099,51,39,0.0
3100,51,40,0.0
3101,51,41,0.0
3102,51,42,0.0
3103,51,43,0.0
3104,51,44,5.0
3105,51,45,0.0
3106,51,46,0.0
3107,51,47,0.0
3108,51,48,0.0
3109,51,49,0.0
3110,51,50,0.0
3111,51,51,0.0
3112,51,52,0.0
3113,51,53,0.0
3114,51,54,0.0
3115,51,55,0.0
3116,51,56,0.0
3117,51,57,0.0
3118,51,58,0.0
3119,51,59,0.0
3120,52,0,0.0
3121,52,1,0.0
3122,52,2,1.0
3123,52,3,0.0
3124,52,4,2.0
3125,52,5,2.0
3126,52,6,0.0
3127,52,7,0.0
3128,52,8,0.0
3129,52,9,0.0
3130,52,10,0.0
3131,52,11,0.0
3132,52,12,0.0
3133,52,13,0.0
3134,52,14,0.0
3135,52,15,7.0
3136,52,16,0.0
3137,52,17,0.0
3138,52,18,0.0
3139,52,19,0.0
3140,52,20,1.0
3141,52,21,0.0
3142,52,22,4.0
3143,52,23,0.0
3144,52,24,1.0
3145,52,25,0.0
3146,52,26,0.0
3147,52,27,0.0
3148,52,28,0.0
3149,52,29,0.0
3150,52,30,0.0
3151,52,31,0.0
3152,52,32,1.0
3153,52,33,0.0
3154,52,34,0.0
3155,52,35,0.0
3156,52,36,0.0
3157,52,37,0.0
3158,52,38,0.0
3159,52,39,0.0
3160,52,40,0.0
3161,52,41,0.0
3162,52,42,0.0
3163,52,43,0.0
3164,52,44,3.0
3165,52,45,0.0
3166,52,46,0.0
3167,52,47,0.0
3168,52,48,0.0
3169,52,49,0.0
3170,52,50,0.0
3171,52,51,0.0
3172,52,52,0.0
3173,52,53,0.0
3174,52,54,0.0
3175,52,55,0.0
3176,52,56,0.0
3177,52,57,0.0
3178,52,58,0.0
3179,52,59,0.0
3180,53,0,0.0
3181,53,1,0.0
3182,53,2,0.0
3183,53,3,0.0
3184,53,4,0.0
3185,53,5,0.0
3186,53,6,0.0
3187,53,7,0.0
3188,53,8,0.0
3189,53,9,0.0
3190,53,10,0.0
3191,53,11,0.0
3192,53,12,0.0
3193,53,13,0.0
3194,53,14,0.0
3195,53,15,3.0
3196,53,16,0.0
3197,53,17,0.0
3198,53,18,0.0
3199,53,19,0.0
3200,53,20,0.0
3201,53,21,0.0
3202,53,22,0.0
3203,53,23,0.0
3204,53,24,0.0
3205,53,25,0.0
3206,53,26,0.0
3207,53,27,0.0
3208,53,28,0.0
3209,53,29,0.0
3210,53,30,0.0
3211,53,31,0.0
3212,53,32,0.0
3213,53,33,0.0
3214,53,34,0.0
3215,53,35,0.0
3216,53,36,0.0
3217,53,37,0.0
3218,53,38,0.0
3219,53,39,0.0
3220,53,40,0.0
3221,53,41,0.0
3222,53,42,0.0
3223,53,43,0.0
3224,53,44,0.0
3225,53,45,0.0
3226,53,46,0.0
3227,53,47,0.0
3228,53,48,0.0
3229,53,49,0.0
3230,53,50,0.0
3231,53,51,0.0
3232,53,52,0.0
3233,53,53,0.0
3234,53,54,0.0
3235,53,55,0.0
3236,53,56,0.0
3237,53,57,0.0
3238,53,58,0.0
3239,53,59,0.0
3240,54,0,0.0
3241,54,1,0.0
3242,54,2,8.0
3243,54,3,0.0
3244,54,4,0.0
3245,54,5,0.0
3246,54,6,0.0
3247,54,7,0.0
3248,54,8,0.0
3249,54,9,0.0
3250,54,10,0.0
3251,54,11,1.0
3252,54,12,0.0
3253,54,13,0.0
3254,54,14,0.0
3255,54,15,0.0
3256,54,16,0.0
3257,54,17,0.0
3258,54,18,0.0
3259,54,19,0.0
3260,54,20,0.0
3261,54,21,0.0
3262,54,22,0.0
3263,54,23,0.0
3264,54,24,0.0
3265,54,25,0.0
3266,54,26,0.0
3267,54,27,0.0
3268,54,28,0.0
3269,54,29,0.0
3270,54,30,0.0
3271,54,31,0.0
3272,54,32,0.0
3273,54,33,0.0
3274,54,34,0.0
3275,54,35,0.0
3276,54,36,0.0
3277,54,37,0.0
3278,54,38,0.0
3279,54,39,0.0
3280,54,40,0.0
3281,54,41,0.0
3282,54,42,0.0
3283,54,43,0.0
3284,54,44,0.0
3285,54,45,0.0
3286,54,46,0.0
3287,54,47,0.0
3288,54,48,0.0
3289,54,49,0.0
3290,54,50,0.0
3291,54,51,0.0
3292,54,52,0.0
3293,54,53,0.0
3294,54,54,0.0
3295,54,55,0.0
3296,54,56,0.0
3297,54,57,0.0
3298,54,58,0.0
3299,54,59,0.0
3300,55,0,0.0
3301,55,1,0.0
3302,55,2,0.0
3303,55,3,0.0
3304,55,4,0.0
3305,55,5,0.0
3306,55,6,0.0
3307,55,7,0.0
3308,55,8,0.0
3309,55,9,0.0
3310,55,10,0.0
3311,55,11,0.0
3312,55,12,0.0
3313,55,13,0.0
3314,55,14,0.0
3315,55,15,0.0
3316,55,16,0.0
3317,55,17,0.0
3318,55,18,0.0
3319,55,19,0.0
3320,55,20,0.0
3321,55,21,0.0
3322,55,22,1.0
3323,55,23,0.0
3324,55,24,0.0
3325,55,25,0.0
3326,55,26,0.0
3327,55,27,0.0
3328,55,28,0.0
3329,55,29,0.0
3330,55,30,0.0
3331,55,31,0.0
3332,55,32,0.0
3333,55,33,0.0
3334,55,34,0.0
3335,55,35,0.0
3336,55,36,0.0
3337,55,37,0.0
3338,55,38,0.0
3339,55,39,0.0
3340,55,40,0.0
3341,55,41,0.0
3342,55,42,0.0
3343,55,43,0.0
3344,55,44,1.0
3345,55,45,0.0
3346,55,46,0.0
3347,55,47,0.0
3348,55,48,0.0
3349,55,49,0.0
3350,55,50,0.0
3351,55,51,0.0
3352,55,52,0.0
3353,55,53,0.0
3354,55,54,0.0
3355,55,55,0.0
3356,55,56,0.0
3357,55,57,0.0
3358,55,58,0.0
3359,55,59,0.0
3360,56,0,0.0
3361,56,1,0.0
3362,56,2,0.0
3363,56,3,0.0
3364,56,4,0.0
3365,56,5,0.0
3366,56,6,0.0
3367,56,7,0.0
3368,56,8,0.0
3369,56,9,0.0
3370,56,10,0.0
3371,56,11,0.0
3372,56,12,0.0
3373,56,13,0.0
3374,56,14,0.0
3375,56,15,3.0
3376,56,16,0.0
3377,56,17,0.0
3378,56,18,0.0
3379,56,19,0.0
3380,56,20,0.0
3381,56,21,0.0
3382,56,22,0.0
3383,56,23,1.0
3384,56,24,0.0
3385,56,25,0.0
3386,56,26,0.0
3387,56,27,0.0
3388,56,28,0.0
3389,56,29,0.0
3390,56,30,0.0
3391,56,31,0.0
3392,56,32,0.0
3393,56,33,0.0
3394,56,34,0.0
3395,56,35,0.0
3396,56,36,0.0
3397,56,37,0.0
3398,56,38,0.0
3399,56,39,0.0
3400,56,40,0.0
3401,56,41,0.0
3402,56,42,0.0
3403,56,43,0.0
3404,56,44,0.0
3405,56,45,0.0
3406,56,46,0.0
3407,56,47,0.0
3408,56,48,0.0
3409,56,49,0.0
3410,56,50,0.0
3411,56,51,0.0
3412,56,52,0.0
3413,56,53,0.0
3414,56,54,0.0
3415,56,55,0.0
3416,56,56,0.0
3417,56,57,0.0
3418,56,58,0.0
3419,56,59,0.0
3420,57,0,0.0
3421,57,1,1.0
3422,57,2,0.0
3423,57,3,0.0
3424,57,4,0.0
3425,57,5,0.0
3426,57,6,0.0
3427,57,7,0.0
3428,57,8,2.0
3429,57,9,0.0
3430,57,10,0.0
3431,57,11,0.0
3432,57,12,0.0
3433,57,13,0.0
3434,57,14,0.0
3435,57,15,0.0
3436,57,16,0.0
3437,57,17,0.0
3438,57,18,0.0
3439,57,19,0.0
3440,57,20,0.0
3441,57,21,0.0
3442,57,22,0.0
3443,57,23,0.0
3444,57,24,0.0
3445,57,25,0.0
3446,57,26,0.0
3447,57,27,0.0
3448,57,28,0.0
3449,57,29,0.0
3450,57,30,0.0
3451,57,31,0.0
3452,57,32,0.0
3453,57,33,0.0
3454,57,34,0.0
3455,57,35,0.0
3456,57,36,0.0
3457,57,37,0.0
3458,57,38,0.0
3459,57,39,0.0
3460,57,40,0.0
3461,57,41,0.0
3462,57,42,0.0
3463,57,43,0.0
3464,57,44,0.0
3465,57,45,0.0
3466,57,46,0.0
3467,57,47,0.0
3468,57,48,0.0
3469,57,49,0.0
3470,57,50,0.0
3471,57,51,0.0
3472,57,52,0.0
3473,57,53,0.0
3474,57,54,0.0
3475,57,55,0.0
3476,57,56,0.0
3477,57,57,0.0
3478,57,58,0.0
3479,57,59,0.0
3480,58,0,0.0
3481,58,1,1.0
3482,58,2,0.0
3483,58,3,0.0
3484,58,4,0.0
3485,58,5,0.0
3486,58,6,0.0
3487,58,7,0.0
3488,58,8,0.0
3489,58,9,0.0
3490,58,10,0.0
3491,58,11,0.0
3492,58,12,0.0
3493,58,13,0.0
3494,58,14,0.0
3495,58,15,0.0
3496,58,16,0.0
3497,58,17,0.0
3498,58,18,0.0
3499,58,19,0.0
3500,58,20,0.0
3501,58,21,0.0
3502,58,22,0.0
3503,58,23,0.0
3504,58,24,0.0
3505,58,25,0.0
3506,58,26,0.0
3507,58,27,0.0
3508,58,28,0.0
3509,58,29,0.0
3510,58,30,0.0
3511,58,31,0.0
3512,58,32,0.0
3513,58,33,0.0
3514,58,34,0.0
3515,58,35,0.0
3516,58,36,0.0
3517,58,37,0.0
3518,58,38,0.0
3519,58,39,0.0
3520,58,40,0.0
3521,58,41,0.0
3522,58,42,0.0
3523,58,43,0.0
3524,58,44,0.0
3525,58,45,0.0
3526,58,46,0.0
3527,58,47,0.0
3528,58,48,0.0
3529,58,49,0.0
3530,58,50,0.0
3531,58,51,0.0
3532,58,52,0.0
3533,58,53,0.0
3534,58,54,0.0
3535,58,55,0.0
3536,58,56,0.0
3537,58,57,0.0
3538,58,58,0.0
3539,58,59,0.0
3540,59,0,0.0
3541,59,1,0.0
3542,59,2,0.0
3543,59,3,0.0
3544,59,4,0.0
3545,59,5,0.0
3546,59,6,0.0
3547,59,7,0.0
3548,59,8,0.0
3549,59,9,0.0
3550,59,10,0.0
3551,59,11,0.0
3552,59,12,0.0
3553,59,13,0.0
3554,59,14,0.0
3555,59,15,3.0
3556,59,16,0.0
3557,59,17,0.0
3558,59,18,0.0
3559,59,19,0.0
3560,59,20,0.0
3561,59,21,0.0
3562,59,22,0.0
3563,59,23,0.0
3564,59,24,0.0
3565,59,25,0.0
3566,59,26,0.0
3567,59,27,0.0
3568,59,28,0.0
3569,59,29,0.0
3570,59,30,0.0
3571,59,31,0.0
3572,59,32,0.0
3573,59,33,0.0
3574,59,34,0.0
3575,59,35,0.0
3576,59,36,0.0
3577,59,37,0.0
3578,59,38,0.0
3579,59,39,0.0
3580,59,40,0.0
3581,59,41,0.0
3582,59,42,0.0
3583,59,43,0.0
3584,59,44,0.0
3585,59,45,0.0
3586,59,46,0.0
3587,59,47,0.0
3588,59,48,0.0
3589,59,49,0.0
3590,59,50,0.0
3591,59,51,0.0
3592,59,52,0.0
3593,59,53,0.0
3594,59,54,0.0
3595,59,55,0.0
3596,59,56,0.0
3597,59,57,0.0
3598,59,58,0.0
3599,59,59,0.0
